antecedent,consequent,support,confidence,lift,support_count
21937,22606,0.009479,0.666667,46.888889,2
22606,21937,0.009479,0.666667,46.888889,2
22530,22532,0.009479,0.666667,46.888889,2
22532,22530,0.009479,0.666667,46.888889,2
21937,47590B,0.009479,0.666667,46.888889,2
47590B,21937,0.009479,0.666667,46.888889,2
47590B,47599B,0.009479,0.666667,46.888889,2
47599B,47590B,0.009479,0.666667,46.888889,2
21042,84859A,0.009479,0.666667,46.888889,2
84859A,21042,0.009479,0.666667,46.888889,2
22435,22716,0.009479,0.666667,46.888889,2
22716,22435,0.009479,0.666667,46.888889,2
22553,22716,0.009479,0.666667,46.888889,2
22716,22553,0.009479,0.666667,46.888889,2
22366,22476,0.009479,0.666667,46.888889,2
22476,22366,0.009479,0.666667,46.888889,2
21912,22549,0.009479,0.666667,46.888889,2
22549,21912,0.009479,0.666667,46.888889,2
22030,22333,0.009479,0.666667,46.888889,2
22333,22030,0.009479,0.666667,46.888889,2
22030,22718,0.009479,0.666667,46.888889,2
22718,22030,0.009479,0.666667,46.888889,2
22333,22718,0.009479,0.666667,46.888889,2
22718,22333,0.009479,0.666667,46.888889,2
22668,47590B,0.009479,0.666667,46.888889,2
47590B,22668,0.009479,0.666667,46.888889,2
84596B,84596F,0.009479,0.666667,46.888889,2
84596F,84596B,0.009479,0.666667,46.888889,2
21873,22117,0.009479,0.666667,46.888889,2
22117,21873,0.009479,0.666667,46.888889,2
22670,22674,0.009479,0.666667,46.888889,2
22674,22670,0.009479,0.666667,46.888889,2
22117,47504K,0.009479,0.666667,46.888889,2
47504K,22117,0.009479,0.666667,46.888889,2
22659,22900,0.009479,0.666667,46.888889,2
22900,22659,0.009479,0.666667,46.888889,2
22804,22851,0.009479,0.666667,46.888889,2
22851,22804,0.009479,0.666667,46.888889,2
22587,22600,0.009479,0.666667,46.888889,2
22600,22587,0.009479,0.666667,46.888889,2
22587,22734,0.009479,0.666667,46.888889,2
22734,22587,0.009479,0.666667,46.888889,2
22600,22734,0.009479,0.666667,46.888889,2
22734,22600,0.009479,0.666667,46.888889,2
22734,22950,0.009479,0.666667,46.888889,2
22950,22734,0.009479,0.666667,46.888889,2
22119,22409,0.009479,0.666667,46.888889,2
22409,22119,0.009479,0.666667,46.888889,2
22297,22311,0.009479,0.666667,46.888889,2
22311,22297,0.009479,0.666667,46.888889,2
22311,22409,0.009479,0.666667,46.888889,2
22409,22311,0.009479,0.666667,46.888889,2
22311,85199S,0.009479,0.666667,46.888889,2
85199S,22311,0.009479,0.666667,46.888889,2
22409,85199S,0.009479,0.666667,46.888889,2
85199S,22409,0.009479,0.666667,46.888889,2
22553,22736,0.009479,0.666667,46.888889,2
22736,22553,0.009479,0.666667,46.888889,2
85014A,85014B,0.009479,0.666667,46.888889,2
85014B,85014A,0.009479,0.666667,46.888889,2
22329,22636,0.009479,0.666667,46.888889,2
22636,22329,0.009479,0.666667,46.888889,2
22196,22409,0.009479,0.666667,46.888889,2
22409,22196,0.009479,0.666667,46.888889,2
22196,22476,0.009479,0.666667,46.888889,2
22476,22196,0.009479,0.666667,46.888889,2
22196,22549,0.009479,0.666667,46.888889,2
22549,22196,0.009479,0.666667,46.888889,2
22366,22532,0.009479,0.666667,46.888889,2
22532,22366,0.009479,0.666667,46.888889,2
22409,22476,0.009479,0.666667,46.888889,2
22476,22409,0.009479,0.666667,46.888889,2
22409,22549,0.009479,0.666667,46.888889,2
22549,22409,0.009479,0.666667,46.888889,2
22476,22549,0.009479,0.666667,46.888889,2
22549,22476,0.009479,0.666667,46.888889,2
22535,22945,0.009479,0.666667,46.888889,2
22945,22535,0.009479,0.666667,46.888889,2
20674,20675,0.009479,0.666667,46.888889,2
20675,20674,0.009479,0.666667,46.888889,2
20992,84596F,0.009479,0.666667,46.888889,2
84596F,20992,0.009479,0.666667,46.888889,2
22753,22755,0.009479,0.666667,46.888889,2
22755,22753,0.009479,0.666667,46.888889,2
22609,47504K,0.009479,0.666667,46.888889,2
47504K,22609,0.009479,0.666667,46.888889,2
22992,84077,0.009479,0.666667,46.888889,2
84077,22992,0.009479,0.666667,46.888889,2
23208,23298,0.009479,0.666667,46.888889,2
23298,23208,0.009479,0.666667,46.888889,2
23345,23346,0.009479,0.666667,46.888889,2
23346,23345,0.009479,0.666667,46.888889,2
23345,85132C,0.009479,0.666667,46.888889,2
85132C,23345,0.009479,0.666667,46.888889,2
23346,85132C,0.009479,0.666667,46.888889,2
85132C,23346,0.009479,0.666667,46.888889,2
21912,35471D,0.009479,0.666667,46.888889,2
35471D,21912,0.009479,0.666667,46.888889,2
23108,23346,0.009479,0.666667,46.888889,2
23346,23108,0.009479,0.666667,46.888889,2
22946,23077,0.009479,0.666667,46.888889,2
23077,22946,0.009479,0.666667,46.888889,2
23108,23254,0.009479,0.666667,46.888889,2
23254,23108,0.009479,0.666667,46.888889,2
23108,23256,0.009479,0.666667,46.888889,2
23256,23108,0.009479,0.666667,46.888889,2
23108,23388,0.009479,0.666667,46.888889,2
23388,23108,0.009479,0.666667,46.888889,2
23254,23388,0.009479,0.666667,46.888889,2
23388,23254,0.009479,0.666667,46.888889,2
23256,23388,0.009479,0.666667,46.888889,2
23388,23256,0.009479,0.666667,46.888889,2
21770,23169,0.009479,0.666667,46.888889,2
23169,21770,0.009479,0.666667,46.888889,2
23192,23571,0.009479,0.666667,46.888889,2
23571,23192,0.009479,0.666667,46.888889,2
23570,23571,0.009479,0.666667,46.888889,2
23571,23570,0.009479,0.666667,46.888889,2
23489,23552,0.009479,0.666667,46.888889,2
23552,23489,0.009479,0.666667,46.888889,2
23169,23182,0.009479,0.666667,46.888889,2
23182,23169,0.009479,0.666667,46.888889,2
23169,23552,0.009479,0.666667,46.888889,2
23552,23169,0.009479,0.666667,46.888889,2
23182,23552,0.009479,0.666667,46.888889,2
23552,23182,0.009479,0.666667,46.888889,2
21899,21900,0.023697,1.0,42.2,5
21900,21899,0.023697,1.0,42.2,5
21899,21901,0.023697,1.0,42.2,5
21901,21899,0.023697,1.0,42.2,5
21900,21901,0.023697,1.0,42.2,5
21901,21900,0.023697,1.0,42.2,5
21932,21933,0.018957,1.0,42.2,4
21865,21867,0.018957,1.0,42.2,4
21902,21899,0.018957,1.0,42.2,4
21902,21900,0.018957,1.0,42.2,4
21902,21901,0.018957,1.0,42.2,4
84032A,84032B,0.014218,1.0,42.2,3
20674,20677,0.014218,1.0,42.2,3
21174,21169,0.014218,1.0,42.2,3
22699,22697,0.014218,1.0,42.2,3
23200,23199,0.014218,1.0,42.2,3
23182,23301,0.014218,1.0,42.2,3
20956,21238,0.009479,1.0,42.2,2
22459,22413,0.009479,1.0,42.2,2
22564,22560,0.009479,1.0,42.2,2
22565,22560,0.009479,1.0,42.2,2
22566,22560,0.009479,1.0,42.2,2
22586,22560,0.009479,1.0,42.2,2
20970,84997A,0.009479,1.0,42.2,2
21122,84997A,0.009479,1.0,42.2,2
21827,21918,0.009479,1.0,42.2,2
21827,84997A,0.009479,1.0,42.2,2
21217,84997A,0.009479,1.0,42.2,2
62096A,22087,0.009479,1.0,42.2,2
62096B,22087,0.009479,1.0,42.2,2
21875,21871,0.009479,1.0,42.2,2
22208,21186,0.009479,1.0,42.2,2
21189,22149,0.009479,1.0,42.2,2
22616,21166,0.009479,1.0,42.2,2
20770,21498,0.009479,1.0,42.2,2
22438,20979,0.009479,1.0,42.2,2
21207,21078,0.009479,1.0,42.2,2
21507,21078,0.009479,1.0,42.2,2
22438,21078,0.009479,1.0,42.2,2
21126,21498,0.009479,1.0,42.2,2
21161,21166,0.009479,1.0,42.2,2
21905,82582,0.009479,1.0,42.2,2
22644,22646,0.009479,1.0,42.2,2
82578,85150,0.009479,1.0,42.2,2
84596G,20677,0.009479,1.0,42.2,2
85040B,20677,0.009479,1.0,42.2,2
85040B,21078,0.009479,1.0,42.2,2
84596G,21867,0.009479,1.0,42.2,2
85040B,85040A,0.009479,1.0,42.2,2
21844,21980,0.009479,1.0,42.2,2
85018D,21980,0.009479,1.0,42.2,2
85018D,22151,0.009479,1.0,42.2,2
22739,21980,0.009479,1.0,42.2,2
22576,22151,0.009479,1.0,42.2,2
22739,22352,0.009479,1.0,42.2,2
22745,22748,0.009479,1.0,42.2,2
22746,22748,0.009479,1.0,42.2,2
22747,22748,0.009479,1.0,42.2,2
85227,22748,0.009479,1.0,42.2,2
22842,22866,0.009479,1.0,42.2,2
22153,22154,0.009479,1.0,42.2,2
82484,84949,0.009479,1.0,42.2,2
21833,84997A,0.009479,1.0,42.2,2
22729,21169,0.009479,1.0,42.2,2
84596E,20677,0.009479,1.0,42.2,2
21811,22810,0.009479,1.0,42.2,2
22967,22502,0.009479,1.0,42.2,2
22971,22502,0.009479,1.0,42.2,2
22988,22502,0.009479,1.0,42.2,2
22998,21166,0.009479,1.0,42.2,2
22998,21169,0.009479,1.0,42.2,2
22998,21175,0.009479,1.0,42.2,2
47310M,16237,0.009479,1.0,42.2,2
22698,22663,0.009479,1.0,42.2,2
22698,22697,0.009479,1.0,42.2,2
23089,23100,0.009479,1.0,42.2,2
23089,23301,0.009479,1.0,42.2,2
23102,23100,0.009479,1.0,42.2,2
23168,23100,0.009479,1.0,42.2,2
23300,23100,0.009479,1.0,42.2,2
23168,23301,0.009479,1.0,42.2,2
23300,23301,0.009479,1.0,42.2,2
23302,23301,0.009479,1.0,42.2,2
84507C,23301,0.009479,1.0,42.2,2
23196,23198,0.009479,1.0,42.2,2
23188,21918,0.009479,1.0,42.2,2
22898,23243,0.009479,1.0,42.2,2
23308,22941,0.009479,1.0,42.2,2
22979,23243,0.009479,1.0,42.2,2
23308,23198,0.009479,1.0,42.2,2
22673,23301,0.009479,1.0,42.2,2
22685,22663,0.009479,1.0,42.2,2
22686,22663,0.009479,1.0,42.2,2
23096,22909,0.009479,1.0,42.2,2
23426,21175,0.009479,1.0,42.2,2
21070,21871,0.009479,1.0,42.2,2
23494,23100,0.009479,1.0,42.2,2
23241,23301,0.009479,1.0,42.2,2
23241,23328,0.009479,1.0,42.2,2
21933,21932,0.018957,0.8,42.2,4
21867,21865,0.018957,0.8,42.2,4
21899,21902,0.018957,0.8,42.2,4
21900,21902,0.018957,0.8,42.2,4
21901,21902,0.018957,0.8,42.2,4
84032B,84032A,0.014218,0.6,42.2,3
20677,20674,0.014218,0.6,42.2,3
21169,21174,0.014218,0.6,42.2,3
22697,22699,0.014218,0.6,42.2,3
23199,23200,0.014218,0.6,42.2,3
23301,23182,0.014218,0.6,42.2,3
21238,20956,0.009479,0.4,42.2,2
22413,22459,0.009479,0.4,42.2,2
22560,22564,0.009479,0.4,42.2,2
22560,22565,0.009479,0.4,42.2,2
22560,22566,0.009479,0.4,42.2,2
22560,22586,0.009479,0.4,42.2,2
84997A,20970,0.009479,0.4,42.2,2
84997A,21122,0.009479,0.4,42.2,2
21918,21827,0.009479,0.4,42.2,2
84997A,21827,0.009479,0.4,42.2,2
84997A,21217,0.009479,0.4,42.2,2
22087,62096A,0.009479,0.4,42.2,2
22087,62096B,0.009479,0.4,42.2,2
21871,21875,0.009479,0.4,42.2,2
21186,22208,0.009479,0.4,42.2,2
22149,21189,0.009479,0.4,42.2,2
21166,22616,0.009479,0.4,42.2,2
21498,20770,0.009479,0.4,42.2,2
20979,22438,0.009479,0.4,42.2,2
21078,21207,0.009479,0.4,42.2,2
21078,21507,0.009479,0.4,42.2,2
21078,22438,0.009479,0.4,42.2,2
21498,21126,0.009479,0.4,42.2,2
21166,21161,0.009479,0.4,42.2,2
82582,21905,0.009479,0.4,42.2,2
22646,22644,0.009479,0.4,42.2,2
85150,82578,0.009479,0.4,42.2,2
20677,84596G,0.009479,0.4,42.2,2
20677,85040B,0.009479,0.4,42.2,2
21078,85040B,0.009479,0.4,42.2,2
21867,84596G,0.009479,0.4,42.2,2
85040A,85040B,0.009479,0.4,42.2,2
21980,21844,0.009479,0.4,42.2,2
21980,85018D,0.009479,0.4,42.2,2
22151,85018D,0.009479,0.4,42.2,2
21980,22739,0.009479,0.4,42.2,2
22151,22576,0.009479,0.4,42.2,2
22352,22739,0.009479,0.4,42.2,2
22748,22745,0.009479,0.4,42.2,2
22748,22746,0.009479,0.4,42.2,2
22748,22747,0.009479,0.4,42.2,2
22748,85227,0.009479,0.4,42.2,2
22866,22842,0.009479,0.4,42.2,2
22154,22153,0.009479,0.4,42.2,2
84949,82484,0.009479,0.4,42.2,2
84997A,21833,0.009479,0.4,42.2,2
21169,22729,0.009479,0.4,42.2,2
20677,84596E,0.009479,0.4,42.2,2
22810,21811,0.009479,0.4,42.2,2
22502,22967,0.009479,0.4,42.2,2
22502,22971,0.009479,0.4,42.2,2
22502,22988,0.009479,0.4,42.2,2
21166,22998,0.009479,0.4,42.2,2
21169,22998,0.009479,0.4,42.2,2
21175,22998,0.009479,0.4,42.2,2
16237,47310M,0.009479,0.4,42.2,2
22663,22698,0.009479,0.4,42.2,2
22697,22698,0.009479,0.4,42.2,2
23100,23089,0.009479,0.4,42.2,2
23301,23089,0.009479,0.4,42.2,2
23100,23102,0.009479,0.4,42.2,2
23100,23168,0.009479,0.4,42.2,2
23100,23300,0.009479,0.4,42.2,2
23301,23168,0.009479,0.4,42.2,2
23301,23300,0.009479,0.4,42.2,2
23301,23302,0.009479,0.4,42.2,2
23301,84507C,0.009479,0.4,42.2,2
23198,23196,0.009479,0.4,42.2,2
21918,23188,0.009479,0.4,42.2,2
23243,22898,0.009479,0.4,42.2,2
22941,23308,0.009479,0.4,42.2,2
23243,22979,0.009479,0.4,42.2,2
23198,23308,0.009479,0.4,42.2,2
23301,22673,0.009479,0.4,42.2,2
22663,22685,0.009479,0.4,42.2,2
22663,22686,0.009479,0.4,42.2,2
22909,23096,0.009479,0.4,42.2,2
21175,23426,0.009479,0.4,42.2,2
21871,21070,0.009479,0.4,42.2,2
23100,23494,0.009479,0.4,42.2,2
23301,23241,0.009479,0.4,42.2,2
23328,23241,0.009479,0.4,42.2,2
22605,22607,0.018957,1.0,35.166667,4
22582,22556,0.018957,1.0,35.166667,4
22582,22584,0.018957,1.0,35.166667,4
20967,20969,0.014218,1.0,35.166667,3
22606,22607,0.014218,1.0,35.166667,3
21544,20982,0.014218,1.0,35.166667,3
22476,22424,0.014218,1.0,35.166667,3
22659,22631,0.014218,1.0,35.166667,3
22409,22398,0.014218,1.0,35.166667,3
22409,22557,0.014218,1.0,35.166667,3
23200,23206,0.014218,1.0,35.166667,3
22125,20754,0.009479,1.0,35.166667,2
22564,22584,0.009479,1.0,35.166667,2
22565,22584,0.009479,1.0,35.166667,2
22566,22584,0.009479,1.0,35.166667,2
22586,22584,0.009479,1.0,35.166667,2
21827,84997C,0.009479,1.0,35.166667,2
21827,84997D,0.009479,1.0,35.166667,2
21217,84997C,0.009479,1.0,35.166667,2
21217,84997D,0.009479,1.0,35.166667,2
21189,22147,0.009479,1.0,35.166667,2
22081,22077,0.009479,1.0,35.166667,2
22302,22607,0.009479,1.0,35.166667,2
22354,22567,0.009479,1.0,35.166667,2
22421,21891,0.009479,1.0,35.166667,2
22421,22198,0.009479,1.0,35.166667,2
22421,22419,0.009479,1.0,35.166667,2
21207,16161P,0.009479,1.0,35.166667,2
21507,16161P,0.009479,1.0,35.166667,2
22039,22487,0.009479,1.0,35.166667,2
22438,22556,0.009479,1.0,35.166667,2
22583,22556,0.009479,1.0,35.166667,2
22583,22584,0.009479,1.0,35.166667,2
21162,21843,0.009479,1.0,35.166667,2
82578,82580,0.009479,1.0,35.166667,2
82578,82581,0.009479,1.0,35.166667,2
20766,22556,0.009479,1.0,35.166667,2
22357,22556,0.009479,1.0,35.166667,2
22357,22557,0.009479,1.0,35.166667,2
22403,22398,0.009479,1.0,35.166667,2
22403,22662,0.009479,1.0,35.166667,2
22672,82580,0.009479,1.0,35.166667,2
21619,22419,0.009479,1.0,35.166667,2
21716,22419,0.009479,1.0,35.166667,2
22123,22419,0.009479,1.0,35.166667,2
22152,22419,0.009479,1.0,35.166667,2
21026,22555,0.009479,1.0,35.166667,2
22312,22398,0.009479,1.0,35.166667,2
22312,22555,0.009479,1.0,35.166667,2
22312,22556,0.009479,1.0,35.166667,2
22312,22557,0.009479,1.0,35.166667,2
22312,22584,0.009479,1.0,35.166667,2
22573,22398,0.009479,1.0,35.166667,2
85088,22398,0.009479,1.0,35.166667,2
22573,22555,0.009479,1.0,35.166667,2
85088,22555,0.009479,1.0,35.166667,2
22573,22556,0.009479,1.0,35.166667,2
85088,22556,0.009479,1.0,35.166667,2
22573,22557,0.009479,1.0,35.166667,2
85088,22557,0.009479,1.0,35.166667,2
22573,22584,0.009479,1.0,35.166667,2
85088,22584,0.009479,1.0,35.166667,2
22745,22631,0.009479,1.0,35.166667,2
22746,22631,0.009479,1.0,35.166667,2
22747,22631,0.009479,1.0,35.166667,2
85227,22631,0.009479,1.0,35.166667,2
21705,22114,0.009479,1.0,35.166667,2
22465,22114,0.009479,1.0,35.166667,2
22795,22467,0.009479,1.0,35.166667,2
22842,22632,0.009479,1.0,35.166667,2
22093,22632,0.009479,1.0,35.166667,2
22729,82581,0.009479,1.0,35.166667,2
22729,82583,0.009479,1.0,35.166667,2
84596E,22667,0.009479,1.0,35.166667,2
21811,22809,0.009479,1.0,35.166667,2
22998,82583,0.009479,1.0,35.166667,2
21746,22631,0.009479,1.0,35.166667,2
23089,22419,0.009479,1.0,35.166667,2
23168,22419,0.009479,1.0,35.166667,2
23300,22419,0.009479,1.0,35.166667,2
23302,23206,0.009479,1.0,35.166667,2
84507C,23206,0.009479,1.0,35.166667,2
23321,23206,0.009479,1.0,35.166667,2
23322,23206,0.009479,1.0,35.166667,2
22898,22993,0.009479,1.0,35.166667,2
22979,22993,0.009479,1.0,35.166667,2
23426,82583,0.009479,1.0,35.166667,2
23271,22809,0.009479,1.0,35.166667,2
22607,22605,0.018957,0.666667,35.166667,4
22556,22582,0.018957,0.666667,35.166667,4
22584,22582,0.018957,0.666667,35.166667,4
22113,15056N,0.009479,0.666667,35.166667,2
20967,21877,0.009479,0.666667,35.166667,2
48185,21523,0.009479,0.666667,35.166667,2
17003,16235,0.009479,0.666667,35.166667,2
21165,84050,0.009479,0.666667,35.166667,2
22562,22544,0.009479,0.666667,35.166667,2
22587,22563,0.009479,0.666667,35.166667,2
20972,22271,0.009479,0.666667,35.166667,2
20972,22273,0.009479,0.666667,35.166667,2
22131,21826,0.009479,0.666667,35.166667,2
22606,21826,0.009479,0.666667,35.166667,2
22088,21932,0.009479,0.666667,35.166667,2
22089,21932,0.009479,0.666667,35.166667,2
21982,21936,0.009479,0.666667,35.166667,2
22088,22380,0.009479,0.666667,35.166667,2
22535,22405,0.009479,0.666667,35.166667,2
21937,22605,0.009479,0.666667,35.166667,2
22606,22605,0.009479,0.666667,35.166667,2
21203,22078,0.009479,0.666667,35.166667,2
22501,22605,0.009479,0.666667,35.166667,2
22427,22429,0.009479,0.666667,35.166667,2
20984,21385,0.009479,0.666667,35.166667,2
21061,22029,0.009479,0.666667,35.166667,2
21124,22712,0.009479,0.666667,35.166667,2
22027,21508,0.009479,0.666667,35.166667,2
22027,22029,0.009479,0.666667,35.166667,2
22027,22168,0.009479,0.666667,35.166667,2
22080,84279P,0.009479,0.666667,35.166667,2
22553,22582,0.009479,0.666667,35.166667,2
22350,22349,0.009479,0.666667,35.166667,2
15036,22712,0.009479,0.666667,35.166667,2
20717,21932,0.009479,0.666667,35.166667,2
21912,21592,0.009479,0.666667,35.166667,2
22549,21592,0.009479,0.666667,35.166667,2
22549,21865,0.009479,0.666667,35.166667,2
21912,22621,0.009479,0.666667,35.166667,2
21912,85178,0.009479,0.666667,35.166667,2
22549,85178,0.009479,0.666667,35.166667,2
22422,22380,0.009479,0.666667,35.166667,2
47599B,21558,0.009479,0.666667,35.166667,2
22329,22665,0.009479,0.666667,35.166667,2
22329,22867,0.009479,0.666667,35.166667,2
22865,22867,0.009479,0.666667,35.166667,2
22432,21832,0.009479,0.666667,35.166667,2
22422,22405,0.009479,0.666667,35.166667,2
22028,21508,0.009479,0.666667,35.166667,2
22734,22635,0.009479,0.666667,35.166667,2
20978,20975,0.009479,0.666667,35.166667,2
22736,21558,0.009479,0.666667,35.166667,2
22119,22406,0.009479,0.666667,35.166667,2
22297,22296,0.009479,0.666667,35.166667,2
22297,22579,0.009479,0.666667,35.166667,2
22311,22579,0.009479,0.666667,35.166667,2
22311,22582,0.009479,0.666667,35.166667,2
22409,22406,0.009479,0.666667,35.166667,2
22409,22582,0.009479,0.666667,35.166667,2
22553,22812,0.009479,0.666667,35.166667,2
22736,22579,0.009479,0.666667,35.166667,2
85199S,22582,0.009479,0.666667,35.166667,2
22736,22812,0.009479,0.666667,35.166667,2
22028,22712,0.009479,0.666667,35.166667,2
22626,22625,0.009479,0.666667,35.166667,2
22636,21704,0.009479,0.666667,35.166667,2
21817,22155,0.009479,0.666667,35.166667,2
22196,22665,0.009479,0.666667,35.166667,2
22535,22635,0.009479,0.666667,35.166667,2
22636,22635,0.009479,0.666667,35.166667,2
22945,22635,0.009479,0.666667,35.166667,2
72802C,72802A,0.009479,0.666667,35.166667,2
20675,21242,0.009479,0.666667,35.166667,2
22755,21242,0.009479,0.666667,35.166667,2
22716,21832,0.009479,0.666667,35.166667,2
22112,85038,0.009479,0.666667,35.166667,2
21672,21669,0.009479,0.666667,35.166667,2
22493,22621,0.009479,0.666667,35.166667,2
16236,21430,0.009479,0.666667,35.166667,2
23298,23207,0.009479,0.666667,35.166667,2
23298,21216,0.009479,0.666667,35.166667,2
22609,23207,0.009479,0.666667,35.166667,2
23200,23207,0.009479,0.666667,35.166667,2
21326,23144,0.009479,0.666667,35.166667,2
21912,23293,0.009479,0.666667,35.166667,2
23108,22635,0.009479,0.666667,35.166667,2
35471D,23293,0.009479,0.666667,35.166667,2
85132C,23293,0.009479,0.666667,35.166667,2
23200,21902,0.009479,0.666667,35.166667,2
23108,23389,0.009479,0.666667,35.166667,2
23108,23390,0.009479,0.666667,35.166667,2
23254,23389,0.009479,0.666667,35.166667,2
23254,23390,0.009479,0.666667,35.166667,2
23256,23389,0.009479,0.666667,35.166667,2
23256,23390,0.009479,0.666667,35.166667,2
84832,23101,0.009479,0.666667,35.166667,2
84832,35970,0.009479,0.666667,35.166667,2
23169,84947,0.009479,0.666667,35.166667,2
22144,22141,0.009479,0.666667,35.166667,2
21810,21819,0.009479,0.666667,35.166667,2
21810,35970,0.009479,0.666667,35.166667,2
21817,21819,0.009479,0.666667,35.166667,2
23489,23343,0.009479,0.666667,35.166667,2
21810,85061W,0.009479,0.666667,35.166667,2
20969,20967,0.014218,0.5,35.166667,3
22607,22606,0.014218,0.5,35.166667,3
20982,21544,0.014218,0.5,35.166667,3
22424,22476,0.014218,0.5,35.166667,3
22631,22659,0.014218,0.5,35.166667,3
22398,22409,0.014218,0.5,35.166667,3
22557,22409,0.014218,0.5,35.166667,3
23206,23200,0.014218,0.5,35.166667,3
15056N,22113,0.009479,0.5,35.166667,2
21877,20967,0.009479,0.5,35.166667,2
21523,48185,0.009479,0.5,35.166667,2
16235,17003,0.009479,0.5,35.166667,2
84050,21165,0.009479,0.5,35.166667,2
22544,22562,0.009479,0.5,35.166667,2
22563,22587,0.009479,0.5,35.166667,2
22271,20972,0.009479,0.5,35.166667,2
22273,20972,0.009479,0.5,35.166667,2
21826,22131,0.009479,0.5,35.166667,2
21826,22606,0.009479,0.5,35.166667,2
21932,22088,0.009479,0.5,35.166667,2
21932,22089,0.009479,0.5,35.166667,2
21936,21982,0.009479,0.5,35.166667,2
22380,22088,0.009479,0.5,35.166667,2
22405,22535,0.009479,0.5,35.166667,2
22605,21937,0.009479,0.5,35.166667,2
22605,22606,0.009479,0.5,35.166667,2
22078,21203,0.009479,0.5,35.166667,2
22605,22501,0.009479,0.5,35.166667,2
22429,22427,0.009479,0.5,35.166667,2
21385,20984,0.009479,0.5,35.166667,2
22029,21061,0.009479,0.5,35.166667,2
22712,21124,0.009479,0.5,35.166667,2
21508,22027,0.009479,0.5,35.166667,2
22029,22027,0.009479,0.5,35.166667,2
22168,22027,0.009479,0.5,35.166667,2
84279P,22080,0.009479,0.5,35.166667,2
22582,22553,0.009479,0.5,35.166667,2
22349,22350,0.009479,0.5,35.166667,2
22712,15036,0.009479,0.5,35.166667,2
21932,20717,0.009479,0.5,35.166667,2
21592,21912,0.009479,0.5,35.166667,2
21592,22549,0.009479,0.5,35.166667,2
21865,22549,0.009479,0.5,35.166667,2
22621,21912,0.009479,0.5,35.166667,2
85178,21912,0.009479,0.5,35.166667,2
85178,22549,0.009479,0.5,35.166667,2
22380,22422,0.009479,0.5,35.166667,2
21558,47599B,0.009479,0.5,35.166667,2
22665,22329,0.009479,0.5,35.166667,2
22867,22329,0.009479,0.5,35.166667,2
22867,22865,0.009479,0.5,35.166667,2
21832,22432,0.009479,0.5,35.166667,2
22405,22422,0.009479,0.5,35.166667,2
21508,22028,0.009479,0.5,35.166667,2
22635,22734,0.009479,0.5,35.166667,2
20975,20978,0.009479,0.5,35.166667,2
21558,22736,0.009479,0.5,35.166667,2
22406,22119,0.009479,0.5,35.166667,2
22296,22297,0.009479,0.5,35.166667,2
22579,22297,0.009479,0.5,35.166667,2
22579,22311,0.009479,0.5,35.166667,2
22582,22311,0.009479,0.5,35.166667,2
22406,22409,0.009479,0.5,35.166667,2
22582,22409,0.009479,0.5,35.166667,2
22812,22553,0.009479,0.5,35.166667,2
22579,22736,0.009479,0.5,35.166667,2
22582,85199S,0.009479,0.5,35.166667,2
22812,22736,0.009479,0.5,35.166667,2
22712,22028,0.009479,0.5,35.166667,2
22625,22626,0.009479,0.5,35.166667,2
21704,22636,0.009479,0.5,35.166667,2
22155,21817,0.009479,0.5,35.166667,2
22665,22196,0.009479,0.5,35.166667,2
22635,22535,0.009479,0.5,35.166667,2
